id,company_name,industry,country,employee_count,annual_revenue_million,profit_margin_percent,founded_year,customer_count,market_rating,created_date,region
282,TechNova_282,Technology,Germany,5012,950.74,10.42,1993,92507,0.3,22-11-2025,Europe
283,RetailHub_283,Retail,Canada,1210,112.87,36.17,2011,60086,1.6,03-09-2024,North America
284,BuildWorks_284,Manufacturing,USA,1629,1013.49,35.02,1991,14005,2.1,22-12-2025,North America
285,MediCorp_285,Healthcare,India,2223,569.04,21.74,2005,25510,0.6,27-11-2024,Asia
286,FinTrust_286,Finance,Germany,1403,445.58,28.79,2015,2172,4.9,07-10-2025,Europe
287,TechNova_287,Technology,Canada,3815,783.99,35.79,2016,53724,3.2,09-04-2024,North America
288,RetailHub_288,Retail,USA,2848,1001.32,44.77,1990,96689,1.1,02-01-2024,North America
289,BuildWorks_289,Manufacturing,India,3060,133.04,28.26,1998,77224,3,14-08-2024,Asia
290,MediCorp_290,Healthcare,Germany,3012,295.3,44.01,1996,15219,1.7,24-02-2024,Europe
291,FinTrust_291,Finance,Canada,1462,573.54,26.28,2018,2900,0.9,18-06-2025,North America
292,TechNova_292,Technology,USA,3455,474.2,31.37,2000,41853,4,31-03-2024,North America
293,RetailHub_293,Retail,India,2369,527.12,9.89,2001,48785,3,21-01-2025,Asia
294,BuildWorks_294,Manufacturing,Germany,2748,636.39,34.14,2006,46097,3.2,27-10-2025,Europe
295,MediCorp_295,Healthcare,Canada,4461,385.08,35.68,2003,16163,3.9,07-05-2025,North America
296,FinTrust_296,Finance,USA,4892,613.45,30.58,2013,61018,2.9,14-05-2024,North America
297,TechNova_297,Technology,India,793,314.31,44.86,2014,81878,2.1,07-01-2026,Asia
298,RetailHub_298,Retail,Germany,4176,995.82,38.36,1997,55655,4.6,15-02-2024,Europe
299,BuildWorks_299,Manufacturing,Canada,425,816.61,33.34,2016,95253,2,06-04-2024,North America
300,MediCorp_300,Healthcare,USA,4047,774.5,8.24,2003,23716,3.3,26-02-2024,North America
301,FinTrust_301,Finance,India,290,517.71,44.72,2014,60585,3.1,05-10-2024,Asia
302,TechNova_302,Technology,Germany,795,730.61,33.66,2006,36262,4.1,27-01-2025,Europe
303,RetailHub_303,Retail,Canada,2556,1027.13,6.38,2016,49720,1.3,16-11-2024,North America
304,BuildWorks_304,Manufacturing,USA,2563,909.08,12.75,1990,51514,4,10-06-2024,North America
305,MediCorp_305,Healthcare,India,3368,325.21,26.27,1994,32627,0.4,31-03-2024,Asia
306,FinTrust_306,Finance,Germany,2396,577.8,6.1,1994,90431,1.2,23-02-2025,Europe
307,TechNova_307,Technology,Canada,3019,1020.37,44.22,2002,47550,2.6,11-02-2024,North America
308,RetailHub_308,Retail,USA,483,91.72,11.92,1991,24345,4.4,15-12-2024,North America
309,BuildWorks_309,Manufacturing,India,3892,469.96,23.96,2001,91279,3.1,17-08-2025,Asia
310,MediCorp_310,Healthcare,Germany,1940,263.4,17.84,2002,4000,3.5,23-01-2026,Europe
311,FinTrust_311,Finance,Canada,3870,222.32,20.23,2012,61805,2.3,12-02-2024,North America
312,TechNova_312,Technology,USA,1917,469.86,31.49,2006,48460,4.3,02-10-2025,North America
313,RetailHub_313,Retail,India,2368,232.59,25.18,1992,45083,0.8,15-02-2024,Asia
314,BuildWorks_314,Manufacturing,Germany,2865,824.96,41.16,1997,71017,2.7,24-07-2025,Europe
315,MediCorp_315,Healthcare,Canada,4780,100.13,32.07,1992,89716,2.6,28-10-2024,North America
316,FinTrust_316,Finance,USA,3929,214.92,29.8,2009,69896,1.9,21-08-2025,North America
317,TechNova_317,Technology,India,4515,226.83,6.84,1995,45450,4.1,26-08-2024,Asia
318,RetailHub_318,Retail,Germany,1313,897.14,43.07,1993,22993,2.4,09-07-2025,Europe
319,BuildWorks_319,Manufacturing,Canada,2906,868.7,35.28,2000,6631,2.3,16-07-2024,North America
320,MediCorp_320,Healthcare,USA,2300,488.52,20.97,2007,60911,0.9,03-01-2025,North America
321,FinTrust_321,Finance,India,2791,493.7,22.06,1991,66740,3.8,07-01-2025,Asia
322,TechNova_322,Technology,Germany,517,206.61,39.06,1991,6202,1.7,27-01-2026,Europe
323,RetailHub_323,Retail,Canada,2411,496.72,33.68,1990,31440,0.6,29-03-2024,North America
324,BuildWorks_324,Manufacturing,USA,3027,296.81,42.83,1993,30780,1.7,05-12-2025,North America
325,MediCorp_325,Healthcare,India,280,463.57,36.58,2016,3850,4.7,18-05-2024,Asia
326,FinTrust_326,Finance,Germany,1326,424.85,33.61,2011,65147,1.7,09-05-2024,Europe
327,TechNova_327,Technology,Canada,4435,389.07,16.33,1999,26359,0.5,06-10-2024,North America
328,RetailHub_328,Retail,USA,1527,896.27,16.31,2018,42071,1.8,18-06-2025,North America
329,BuildWorks_329,Manufacturing,India,2197,928.41,22.46,2014,3455,0.8,24-01-2025,Asia
330,MediCorp_330,Healthcare,Germany,2187,633.36,18.72,2000,65841,3.2,02-11-2025,Europe
331,FinTrust_331,Finance,Canada,4531,312.26,5.22,2008,52611,1.8,07-11-2024,North America
332,TechNova_332,Technology,USA,3921,600.79,36.06,2019,2379,2.6,19-08-2025,North America
333,RetailHub_333,Retail,India,2743,396.55,26.9,2000,76492,3.3,15-06-2024,Asia
334,BuildWorks_334,Manufacturing,Germany,2478,127.43,35.8,2007,99546,1.1,08-03-2025,Europe
335,MediCorp_335,Healthcare,Canada,948,355.03,18.21,1996,65299,1.7,29-07-2024,North America
336,FinTrust_336,Finance,USA,2332,69.3,39.46,2000,32872,3.3,15-05-2024,North America
337,TechNova_337,Technology,India,3248,587.58,23.07,1990,18470,2,08-07-2025,Asia
338,RetailHub_338,Retail,Germany,1944,350.94,25.41,2016,26738,2.8,08-04-2024,Europe
339,BuildWorks_339,Manufacturing,Canada,2274,852.88,26.64,2008,10039,3.7,24-06-2025,North America
340,MediCorp_340,Healthcare,USA,4983,624.34,39.15,2007,42026,3,08-10-2025,North America
341,FinTrust_341,Finance,India,3203,688.72,16.33,2012,85049,1.9,21-10-2025,Asia
342,TechNova_342,Technology,Germany,1599,524.31,15.69,2002,67217,2.8,25-03-2025,Europe
343,RetailHub_343,Retail,Canada,4407,694.43,36.36,2008,63570,4.8,29-08-2025,North America
344,BuildWorks_344,Manufacturing,USA,2477,281.98,25.63,2009,40471,3.2,27-04-2025,North America
345,MediCorp_345,Healthcare,India,1927,181.04,38.22,2002,1572,2.1,06-11-2024,Asia
346,FinTrust_346,Finance,Germany,4204,999.21,28.25,1997,68192,0,17-02-2025,Europe
347,TechNova_347,Technology,Canada,4618,143.47,37.63,2015,15086,2.4,08-01-2025,North America
348,RetailHub_348,Retail,USA,3352,976.9,9.57,2008,49594,2.7,11-12-2025,North America
349,BuildWorks_349,Manufacturing,India,1609,224.16,24.37,1993,99634,1.4,13-02-2024,Asia
350,MediCorp_350,Healthcare,Germany,2564,224.04,13.36,2017,77179,1.4,12-11-2024,Europe
351,FinTrust_351,Finance,Canada,4382,231.21,18.67,1996,40665,1.7,10-10-2024,North America
352,TechNova_352,Technology,USA,854,767.62,25.77,2000,75206,4,29-01-2026,North America
353,RetailHub_353,Retail,India,3223,457.37,19.09,2016,30449,2.3,01-05-2025,Asia
354,BuildWorks_354,Manufacturing,Germany,4175,222.77,20.85,2016,32181,2.8,23-01-2024,Europe
355,MediCorp_355,Healthcare,Canada,4428,777.91,27.17,2010,57377,4,21-06-2024,North America
356,FinTrust_356,Finance,USA,2197,696.69,43.61,1992,10921,4.3,13-04-2025,North America
357,TechNova_357,Technology,India,5036,109.99,7.04,2006,89692,3.5,26-02-2025,Asia
358,RetailHub_358,Retail,Germany,2184,113.2,32.89,2008,42258,2.7,12-09-2025,Europe
359,BuildWorks_359,Manufacturing,Canada,425,587.27,38.58,2018,98356,4.7,11-09-2024,North America
360,MediCorp_360,Healthcare,USA,763,824.35,28.46,1998,87850,4.1,30-09-2024,North America
361,FinTrust_361,Finance,India,1480,602.7,16.41,2006,18526,2,17-07-2024,Asia
362,TechNova_362,Technology,Germany,4951,980.28,16.95,2006,67424,1.6,23-06-2025,Europe
363,RetailHub_363,Retail,Canada,4197,496.79,40.67,2003,99701,1,31-03-2025,North America
364,BuildWorks_364,Manufacturing,USA,465,68.92,32.36,2003,72439,2.4,06-02-2025,North America
365,MediCorp_365,Healthcare,India,433,615.05,39.05,1993,40513,2,25-02-2026,Asia
366,FinTrust_366,Finance,Germany,2027,297.17,26.96,1999,90821,3.8,15-08-2025,Europe
367,TechNova_367,Technology,Canada,1070,240.68,9.39,2017,7188,3.4,31-07-2024,North America
368,RetailHub_368,Retail,USA,4578,1023.06,31.35,2015,81705,3,06-12-2024,North America
369,BuildWorks_369,Manufacturing,India,4195,630.16,43.88,2005,1393,4.5,30-12-2025,Asia
370,MediCorp_370,Healthcare,Germany,4284,1030.63,16.27,1994,59333,3.6,27-09-2025,Europe
371,FinTrust_371,Finance,Canada,699,851,25.59,2010,56003,0.7,16-01-2024,North America
372,TechNova_372,Technology,USA,4349,592.46,35.86,2008,35596,1,22-08-2024,North America
373,RetailHub_373,Retail,India,1857,807.95,37.47,2014,73005,2.7,11-01-2025,Asia
374,BuildWorks_374,Manufacturing,Germany,2892,108.23,22.42,2007,62975,3.5,05-06-2025,Europe
375,MediCorp_375,Healthcare,Canada,1881,151.5,29.92,2010,80184,3.1,27-10-2024,North America
376,FinTrust_376,Finance,USA,4980,974.54,7.09,2016,52616,4.3,13-03-2025,North America
377,TechNova_377,Technology,India,2835,875.99,6.68,1998,52933,2,17-07-2025,Asia
378,RetailHub_378,Retail,Germany,4172,679.41,36.75,2018,62602,4.5,01-04-2024,Europe
379,BuildWorks_379,Manufacturing,Canada,4133,166.52,40.4,2011,16366,2,06-11-2024,North America
380,MediCorp_380,Healthcare,USA,4122,283.71,37.8,1991,71608,3.9,06-10-2025,North America
381,FinTrust_381,Finance,India,4341,955.82,30.24,2008,769,1.7,01-04-2024,Asia
382,TechNova_382,Technology,Germany,1775,157.09,35.04,2001,56848,2.4,08-01-2025,Europe
383,RetailHub_383,Retail,Canada,3561,295.28,10.99,2000,91599,4.1,10-10-2024,North America
384,BuildWorks_384,Manufacturing,USA,4582,101.96,20.99,2001,33716,3.5,06-01-2026,North America
385,MediCorp_385,Healthcare,India,1670,518.47,8.9,2010,64550,1,15-09-2024,Asia
386,FinTrust_386,Finance,Germany,1866,267.6,33.8,2008,98344,4.5,30-11-2025,Europe
387,TechNova_387,Technology,Canada,3986,202.07,6.43,1999,2838,0.5,28-12-2024,North America
388,RetailHub_388,Retail,USA,3453,217.12,28.83,2016,2636,3.7,16-01-2026,North America
389,BuildWorks_389,Manufacturing,India,102,759.42,34.76,2010,62235,1.4,15-12-2025,Asia
390,MediCorp_390,Healthcare,Germany,546,1010.53,19.13,2016,75022,3.8,06-01-2025,Europe
391,FinTrust_391,Finance,Canada,2707,884.29,11.48,1994,45999,3.1,22-01-2024,North America
392,TechNova_392,Technology,USA,3499,93.78,25.51,1996,65937,0.1,26-06-2024,North America
393,RetailHub_393,Retail,India,4535,699.72,23.9,1994,19490,3.7,20-11-2024,Asia
394,BuildWorks_394,Manufacturing,Germany,2832,1045.7,40.31,1994,66644,2.9,04-07-2024,Europe
395,MediCorp_395,Healthcare,Canada,4435,648.47,22.17,2008,32183,2.1,11-11-2024,North America
396,FinTrust_396,Finance,USA,1824,311.57,27.6,2002,13916,2,03-11-2025,North America
397,TechNova_397,Technology,India,500,87.91,31.68,2013,90259,4.3,23-04-2024,Asia
398,RetailHub_398,Retail,Germany,3946,426.56,22.49,2001,98801,3.7,17-03-2025,Europe
399,BuildWorks_399,Manufacturing,Canada,4808,727.32,7.39,2000,58101,0.6,09-08-2024,North America
400,MediCorp_400,Healthcare,USA,3265,533.84,34.56,1994,12178,1.3,31-03-2025,North America
401,FinTrust_401,Finance,India,1502,551.22,10.83,1994,54272,1.7,21-06-2024,Asia
402,TechNova_402,Technology,Germany,4603,499.95,29.16,2015,46591,2.5,30-03-2025,Europe
403,RetailHub_403,Retail,Canada,2709,51.29,15.61,1997,86055,0.8,05-01-2024,North America
404,BuildWorks_404,Manufacturing,USA,2848,238.82,22.22,2016,67739,0.3,13-12-2025,North America
405,MediCorp_405,Healthcare,India,256,1022.58,6.44,2015,6201,1.5,30-04-2024,Asia
406,FinTrust_406,Finance,Germany,3794,316.75,38.02,2003,90654,2.1,28-01-2024,Europe
407,TechNova_407,Technology,Canada,727,576.22,27.33,2017,85136,2.4,31-08-2025,North America
408,RetailHub_408,Retail,USA,1332,293,6.52,2019,71963,3.7,10-01-2026,North America
409,BuildWorks_409,Manufacturing,India,982,323.94,12.82,2018,62646,0.6,27-04-2024,Asia
410,MediCorp_410,Healthcare,Germany,3260,467.12,38.96,1998,83447,1.6,26-04-2025,Europe
411,FinTrust_411,Finance,Canada,3998,151.16,14.01,1990,32483,4.5,31-01-2025,North America
412,TechNova_412,Technology,USA,237,100.64,22.46,2016,89433,2.8,03-02-2025,North America
413,RetailHub_413,Retail,India,4826,798.73,35.84,1991,73405,1.8,09-06-2025,Asia
414,BuildWorks_414,Manufacturing,Germany,3888,662.13,28.67,2003,79993,0.5,31-08-2024,Europe
415,MediCorp_415,Healthcare,Canada,1165,746.37,44.34,1990,90193,0.4,24-02-2024,North America
416,FinTrust_416,Finance,USA,4640,709.34,29.24,2018,27841,3.2,29-01-2026,North America
417,TechNova_417,Technology,India,239,503.42,36.34,1992,36875,2.5,25-04-2024,Asia
418,RetailHub_418,Retail,Germany,2057,925.24,31.41,2015,67557,0.4,07-05-2025,Europe
419,BuildWorks_419,Manufacturing,Canada,3786,310.11,38.26,2009,91163,3.9,08-02-2025,North America
420,MediCorp_420,Healthcare,USA,2232,600.73,31.64,2008,49471,3.1,28-01-2024,North America
421,FinTrust_421,Finance,India,3993,449.03,27.3,1996,24746,0.6,11-10-2024,Asia
422,TechNova_422,Technology,Germany,2132,589.97,19.85,2001,18069,2.1,02-09-2025,Europe
423,RetailHub_423,Retail,Canada,1960,354.87,38.04,1996,95121,2.4,08-08-2024,North America
424,BuildWorks_424,Manufacturing,USA,3266,399.65,17.25,2001,7680,2.7,22-01-2024,North America
425,MediCorp_425,Healthcare,India,3156,492.72,13.59,2005,55259,0.6,28-05-2025,Asia
426,FinTrust_426,Finance,Germany,1346,289.7,9.11,2007,96814,1.1,13-03-2025,Europe
427,TechNova_427,Technology,Canada,2529,516.06,30.1,2005,35648,0.7,27-04-2025,North America
428,RetailHub_428,Retail,USA,784,483,41.66,2002,52058,4,24-07-2024,North America
429,BuildWorks_429,Manufacturing,India,2338,652.91,9.12,2013,63234,1.3,17-03-2024,Asia
430,MediCorp_430,Healthcare,Germany,4302,332.98,16.14,1993,57034,2.1,13-12-2025,Europe
431,FinTrust_431,Finance,Canada,235,388.94,42.85,1996,13905,1.4,21-11-2024,North America
432,TechNova_432,Technology,USA,2888,858.01,16.12,1992,12474,2.8,19-01-2024,North America
433,RetailHub_433,Retail,India,3470,326,31.16,2005,32857,2.1,30-10-2025,Asia
434,BuildWorks_434,Manufacturing,Germany,519,1042.18,32.76,2017,23001,4.6,19-10-2025,Europe
435,MediCorp_435,Healthcare,Canada,4856,266.65,37.05,2000,76485,4.2,15-03-2025,North America
436,FinTrust_436,Finance,USA,333,883.39,37.92,1991,39250,2.7,10-03-2025,North America
437,TechNova_437,Technology,India,679,604.13,15.87,2005,18086,2,17-08-2025,Asia
438,RetailHub_438,Retail,Germany,3991,796.83,11.93,2009,51353,2.2,17-04-2025,Europe
439,BuildWorks_439,Manufacturing,Canada,789,988.16,31.02,1996,45508,3,11-02-2025,North America
440,MediCorp_440,Healthcare,USA,4309,332.29,40.04,2015,82844,1.1,20-12-2024,North America
441,FinTrust_441,Finance,India,597,441.1,42.82,2008,61872,1.8,07-01-2024,Asia
442,TechNova_442,Technology,Germany,3842,64.44,21.16,2006,53654,3.6,05-02-2024,Europe
443,RetailHub_443,Retail,Canada,2797,811.08,17.21,1992,50001,4.7,16-06-2025,North America
444,BuildWorks_444,Manufacturing,USA,3592,1035.49,11.65,2004,93512,2.1,09-04-2024,North America
445,MediCorp_445,Healthcare,India,1597,1049.57,14.09,1996,76757,1.1,01-05-2025,Asia
446,FinTrust_446,Finance,Germany,403,845.06,28.05,2007,67592,1.7,23-04-2024,Europe
447,TechNova_447,Technology,Canada,279,911.37,40.65,2010,77226,4.9,30-06-2025,North America
448,RetailHub_448,Retail,USA,3668,639.99,21.36,2005,35850,0.2,05-01-2026,North America
449,BuildWorks_449,Manufacturing,India,2773,645.82,18.03,1998,75647,4.1,29-04-2024,Asia
450,MediCorp_450,Healthcare,Germany,3184,221.31,12.26,1999,26335,1.6,02-09-2025,Europe
451,FinTrust_451,Finance,Canada,1048,426.97,20.24,1995,11088,4.5,10-11-2025,North America
452,TechNova_452,Technology,USA,4154,450.45,40.51,2017,63884,3.1,29-10-2024,North America
453,RetailHub_453,Retail,India,1748,224.4,15.68,1993,44840,4.2,28-11-2024,Asia
454,BuildWorks_454,Manufacturing,Germany,1761,143.15,37.34,1993,27647,2.4,18-12-2025,Europe
455,MediCorp_455,Healthcare,Canada,4623,221.55,31.47,2015,99235,2.6,02-04-2024,North America
456,FinTrust_456,Finance,USA,3689,488.7,42.47,2014,36584,4.7,10-02-2026,North America
457,TechNova_457,Technology,India,494,289.45,18.82,2008,48390,3,01-11-2024,Asia
458,RetailHub_458,Retail,Germany,3055,898.54,15.46,2014,75794,2,26-07-2024,Europe
459,BuildWorks_459,Manufacturing,Canada,4778,241.08,26.2,1992,89330,4.8,21-09-2024,North America
460,MediCorp_460,Healthcare,USA,2637,879.94,20.4,1996,49231,2.7,14-04-2025,North America
461,FinTrust_461,Finance,India,2403,894.22,29.92,1997,36383,0.9,05-11-2024,Asia
462,TechNova_462,Technology,Germany,542,220.29,12.3,2002,18591,1.8,16-05-2024,Europe
463,RetailHub_463,Retail,Canada,450,823.32,8.4,1996,3107,4.5,06-09-2024,North America
464,BuildWorks_464,Manufacturing,USA,4320,754.49,12.78,2011,64419,1.8,31-05-2024,North America
465,MediCorp_465,Healthcare,India,4709,668.56,5.96,2018,59675,2.1,03-02-2024,Asia
466,FinTrust_466,Finance,Germany,1678,362.21,34.52,1999,4534,0.8,04-11-2025,Europe
467,TechNova_467,Technology,Canada,1837,817.02,33.99,2001,57011,2.3,26-10-2025,North America
468,RetailHub_468,Retail,USA,433,760.42,32.92,1991,54816,0.5,11-01-2024,North America
469,BuildWorks_469,Manufacturing,India,3273,977.75,20.28,2004,45840,2.1,04-05-2025,Asia
470,MediCorp_470,Healthcare,Germany,1205,185.89,22.28,2015,9406,3.9,05-07-2025,Europe
471,FinTrust_471,Finance,Canada,2345,569.11,35.36,2011,97067,1.6,17-01-2026,North America
472,TechNova_472,Technology,USA,3514,840.35,25.13,2011,77235,3.5,12-10-2025,North America
473,RetailHub_473,Retail,India,919,725.6,32.88,2015,9520,3.4,15-12-2024,Asia
474,BuildWorks_474,Manufacturing,Germany,4815,334.05,16.18,2002,16128,0.5,19-10-2024,Europe
475,MediCorp_475,Healthcare,Canada,1002,763.06,12.85,1994,21046,0.7,27-01-2025,North America
476,FinTrust_476,Finance,USA,4565,864.8,11.27,2003,3955,0.3,27-10-2025,North America
477,TechNova_477,Technology,India,1459,1006.04,23.4,2004,81439,4.6,28-07-2025,Asia
478,RetailHub_478,Retail,Germany,1190,401.3,14.87,1995,47499,3.5,18-06-2025,Europe
479,BuildWorks_479,Manufacturing,Canada,4057,152.05,11.77,1990,2349,1,23-04-2025,North America
480,MediCorp_480,Healthcare,USA,3297,784.26,29.27,2014,67942,1,19-07-2025,North America
481,FinTrust_481,Finance,India,2288,747.74,30.29,2001,52157,4.7,03-01-2026,Asia
482,TechNova_482,Technology,Germany,2047,185.76,16.15,1990,76137,2.2,26-01-2025,Europe
483,RetailHub_483,Retail,Canada,1631,414.29,32.19,1993,71270,0.6,12-09-2025,North America
484,BuildWorks_484,Manufacturing,USA,2409,1011.11,42.78,1995,54874,1.9,16-02-2024,North America
485,MediCorp_485,Healthcare,India,2223,750.27,13.79,1994,40488,2.8,04-06-2024,Asia
486,FinTrust_486,Finance,Germany,1544,290.87,28.5,2007,35769,4.1,16-12-2024,Europe
487,TechNova_487,Technology,Canada,3645,158.57,18.5,1997,82758,1.1,28-11-2024,North America
488,RetailHub_488,Retail,USA,2919,849.84,27.06,2008,71964,3.5,11-06-2025,North America
489,BuildWorks_489,Manufacturing,India,1203,132.67,14.27,2015,96502,1.3,22-07-2024,Asia
490,MediCorp_490,Healthcare,Germany,4720,696.62,32.88,2014,20886,4.6,04-10-2025,Europe
491,FinTrust_491,Finance,Canada,3009,278.27,42.86,2010,80209,1.5,29-12-2024,North America
492,TechNova_492,Technology,USA,1591,701.77,26.69,2008,75629,0.5,25-09-2024,North America
493,RetailHub_493,Retail,India,4920,626.76,6.06,2013,16900,4.4,14-02-2024,Asia
494,BuildWorks_494,Manufacturing,Germany,4904,879.45,39.94,2012,14259,1,16-08-2024,Europe
495,MediCorp_495,Healthcare,Canada,768,660.77,37.51,1998,40997,2.3,24-09-2024,North America
496,FinTrust_496,Finance,USA,813,521.96,36,2015,62084,4.9,21-07-2024,North America
497,TechNova_497,Technology,India,114,232.13,26.78,2010,75184,3.7,10-02-2026,Asia
498,RetailHub_498,Retail,Germany,1523,477.23,29.3,1996,65842,0,01-11-2025,Europe
499,BuildWorks_499,Manufacturing,Canada,668,284,16.7,2000,23683,4.6,13-09-2024,North America
500,MediCorp_500,Healthcare,USA,575,679.79,20.84,2000,99081,5,11-10-2025,North America
501,FinTrust_501,Finance,India,4292,254.86,16.57,2009,80353,2.7,19-01-2025,Asia
502,TechNova_502,Technology,Germany,1829,758.76,29.25,2008,66424,4.2,09-02-2026,Europe
503,RetailHub_503,Retail,Canada,1119,523.02,22.84,2011,38129,0.3,21-12-2025,North America
504,BuildWorks_504,Manufacturing,USA,2011,225.13,14.66,2011,43633,4.6,22-02-2024,North America
505,MediCorp_505,Healthcare,India,4873,788.43,5.3,2007,20110,2.9,20-05-2024,Asia
506,FinTrust_506,Finance,Germany,4645,749.46,34.54,2009,40439,0.5,16-03-2024,Europe
507,TechNova_507,Technology,Canada,4529,606.32,25.86,1990,83564,2.9,03-06-2025,North America
508,RetailHub_508,Retail,USA,917,898.61,31.16,2016,84379,0.1,02-06-2025,North America
509,BuildWorks_509,Manufacturing,India,4476,807.45,41.36,1998,13266,4.3,13-01-2026,Asia
510,MediCorp_510,Healthcare,Germany,4596,188.39,40.5,1992,22391,4.6,29-01-2024,Europe
511,FinTrust_511,Finance,Canada,1569,488.8,12.47,1991,84013,2.5,17-01-2025,North America
512,TechNova_512,Technology,USA,4356,1000.1,28.99,2005,10420,2.3,20-04-2025,North America
